X,Y
0.0722679294837017,0.10179761480111538
0.06756958749457219,0.09751145557658764
0.061940681861722566,0.09155492526569486
0.05550233292375305,0.08559263527507213
0.048332932153903864,0.07968827867672719
0.040510871025415424,0.07390554854266781
0.03211454101152795,0.06830813794490169
0.02968115801103538,0.061410725189682706
0.037520320027410674,0.06619410796161164
0.04563405550038846,0.07210645860718136
0.053464141965195215,0.07850927661557501
0.059995702853425786,0.08456315473161634
0.06531999025475489,0.09084354563352197
0.07093234396456732,0.0991758257509844
0.07451664304981401,0.10525308954534543
0.07195265683686959,0.09847920141278205
0.06731010530366523,0.09157483410397078
0.06074365890242216,0.08385261080231486
0.053241270664430615,0.07649003366720092
0.04544715378233062,0.0703409730829724
0.035953038495798,0.06382742620904276
0.03040182175713406,0.060496348032453025
0.02794478695881974,0.06194700017959367
0.02908775754958002,0.06787098543456677
0.0380381132512814,0.07377445721471804
0.045949802340412814,0.07946249826902269
0.054010013452020986,0.08610796642822109
0.061410480499302415,0.0928253758358398
0.0676421202599429,0.09912988532777013
0.07219584951162833,0.10453665373990333
