X,Y
0.017991710512456176,0.04276411767302762
0.013481527057126923,0.041965516119892333
0.009106719448529494,0.041617643917610636
0.00594477367811847,0.040812266573013935
0.00880785366896249,0.04060725563085975
0.014604356240934632,0.04096366723868492
0.020248317552332102,0.041774077873150926
0.018941186296506995,0.03964746951902045
0.015194883481675631,0.0375795758756368
0.010566834218796051,0.03601543671245711
0.00557652799507853,0.03493089599341204
0.0053299512616367456,0.03277854684838668
0.009208768277421467,0.031552958254338945
0.01502890432652215,0.03067936705824243
0.013520913678249523,0.028835190151687937
0.0094088962199877,0.027224291407513115
0.004490924131284774,0.025926720854077732
0.007122777490500117,0.025259849297539348
0.011367453582495413,0.02653358975682956
0.015369754318568189,0.028822105895335945
0.018568634783241937,0.03237215786448103
0.014960317269401417,0.03247714448118896
0.009492418024718313,0.03274566075284523
0.005853984920967985,0.03369119264412729
0.00847218399899459,0.03441674931489716
0.012845114735528506,0.03540404796030413
0.01745678827759009,0.03739453248862386
0.021084934685734878,0.039873955181431525
0.022658828921754248,0.04289796228531916
0.017991710512456176,0.04276411767302762
