X,Y
-0.043636665610272796,0.08341722192240673
-0.04904539377885444,0.0811493114987983
-0.05310649557143502,0.0784951024508719
-0.055618421061764095,0.07570500529305989
-0.05637962032359122,0.07302943053979462
-0.05518854343066596,0.07071878870550848
-0.05207077049766698,0.06962223439601342
-0.050903878335225625,0.07316988406665423
-0.04807279259891332,0.07652117043974309
-0.04715207191404721,0.08013639866833774
-0.04414395442051941,0.08126490243802806
-0.0413636249487261,0.07763123039324255
-0.038263817954464,0.07629839857888428
-0.035133895483754875,0.07732427940415758
-0.03200172545396785,0.08110077100764035
-0.032692857973934945,0.08221366911893466
-0.035986875186005504,0.08125799539289055
-0.0403628137821615,0.0839706533480468
-0.04352111413863384,0.08345126969260294
-0.03511691134215847,0.07990818675115735
-0.037388376174688445,0.07783403590249269
-0.04117330846509855,0.07905169203766677
-0.0432625852260107,0.08232762958962091
-0.03991170486001073,0.08213790459278335
-0.04953085205285248,0.07630809009230492
-0.05246718268307988,0.07277581460967843
-0.054586831179843726,0.07194215794393728
-0.05413756255741029,0.07566701517944019
-0.05012229857749659,0.07929657552640502
-0.048321863795041664,0.0786599437655645
