X,Y
-0.04435746533100647,0.10078849519208823
-0.04658967280502518,0.09937418257587863
-0.04838745513336245,0.0977118472302774
-0.04943151916798632,0.09615790941355278
-0.049403272088505326,0.09509523021984502
-0.04762182500536029,0.09535186362623646
-0.04527452362669733,0.09636401420170766
-0.043144828051210206,0.09705662721860965
-0.04128323383336132,0.09724427314837636
-0.040150390522442,0.09643723376644611
-0.04039986905471553,0.09373176136308504
-0.04124199349880566,0.09239738435101291
-0.04372043655594059,0.09219290493182486
-0.04531244314960803,0.09148993352783659
-0.044193853575247126,0.09028967520724425
-0.04221915109813799,0.0904808318783752
-0.040412638866398364,0.09188295966725991
-0.03940326489601685,0.09398648844992895
-0.03895116141620732,0.09634716644778105
-0.0392466251878538,0.09800399501835175
-0.04042889380698789,0.09831933027591255
-0.04290130405365382,0.0981243607313095
-0.045984489668120326,0.09779742853300884
-0.046021800438384615,0.0985516331879582
-0.04447243398951425,0.09948830747427623
-0.04211256184884261,0.10039089447886468
-0.03994648836537702,0.10136217263462564
-0.039897139297717966,0.1021626392073326
-0.04141972544978077,0.10205803530803553
-0.04435746533100647,0.10078849519208823
