X,Y
0.056698655515854374,-0.13397597385086882
0.05589478938666543,-0.13515259797280121
0.0555322810837964,-0.13635992816097567
0.055577781076306815,-0.13751241561863153
0.05599793983325608,-0.13852451154900827
0.05675940782370358,-0.1393106671553453
0.05782883551670881,-0.13978533364088203
0.059076451884334504,-0.13986011653188374
0.06021787378282989,-0.13947265390707486
0.061275808924810854,-0.13872622034616947
0.062117035332428565,-0.1377540378270164
0.06260833102783418,-0.13668932832746447
0.06260919536054135,-0.13568091031188823
0.062058257436535556,-0.13464910779546252
0.06112953170749712,-0.1336791502660299
0.060021123182367284,-0.13295947907355882
0.05893156326993724,-0.1326785357786547
0.05793498672159254,-0.13300522688887506
0.056854050397482404,-0.13381273611968633
0.061036951779115285,-0.13618439484637598
0.06095818573611432,-0.13730671081436738
0.06023658569669282,-0.13813992909138356
0.059005625321804436,-0.13844393496333665
0.057866689187149156,-0.13809148664950266
0.05716914884533732,-0.13722956233874883
0.05699943510971633,-0.13603966673910486
0.05740805038878683,-0.13480102889387266
0.05827806181186103,-0.1342102911688579
0.05940175706883918,-0.1343437259962724
0.060518894035742836,-0.13520133337611606
