X,Y
0.02772250674236075,-0.03436145244547531
0.026919303519926177,-0.035677854347880664
0.02665828681047884,-0.03729674779508451
0.02689872642560449,-0.03898628402226736
0.02759989217688889,-0.04051461426460966
0.028721053875917807,-0.04164988975729192
0.030276302497063336,-0.042421491650530746
0.031500551319612914,-0.04233030116509276
0.033139560674976906,-0.0412491488302095
0.03440995469201901,-0.0399322048695272
0.035051076059227644,-0.03853984407430829
0.03505018552564789,-0.0371102841974175
0.034394543840324865,-0.035681742991719514
0.033122741178871734,-0.034325857097894576
0.031625612056080346,-0.03348067682990772
0.030088492022471942,-0.03326276119352521
0.028635661968101873,-0.03367802832636874
0.03369331087122218,-0.03707871423306493
0.033682601470627446,-0.038862049996360976
0.032956815767626116,-0.04004872476980196
0.03148607794737622,-0.040645410236499716
0.02968547547705652,-0.040575240705583354
0.02824815254422247,-0.03986132098936368
0.027445099426305797,-0.03864817923580425
0.0274699522674069,-0.037009010628401506
0.02813975696300367,-0.03568154673190969
0.0294050953864562,-0.034892226921057694
0.031249609663964565,-0.03465105778967868
0.032803202670831755,-0.03506392283015464
0.03356098448030349,-0.03645177163560295
