X,Y
0.03550714372628441,0.02409540490602551
0.036039876440177886,0.02586682708883405
0.034093190717210696,0.024900679643623105
0.03192343789393132,0.0240187933371075
0.028952374674233873,0.02305176160807708
0.026868511447379135,0.0220776367489447
0.027636064592591766,0.02162658606833777
0.031017568822299134,0.021896497305900105
0.03363217704342265,0.022614523979477417
0.03538310824663264,0.023937763736559276
0.040318380222490444,0.029135720945996983
0.03969048951210339,0.02776629621439657
0.03794256244859226,0.02527935758393758
0.036382603455757896,0.023217705336424747
0.034933379098992724,0.021310831182786358
0.03258732631444717,0.021189940359726326
0.030192358890819494,0.021166460286945667
0.027797391467191825,0.021142980214165007
0.024422259242810194,0.02114155423421131
0.02159046693339699,0.02127333570383818
0.019941858022662916,0.02152009163493099
0.020692564399825985,0.022293526644529965
0.022523939698978795,0.022506434389946844
0.024958240806114668,0.023066018682532555
0.027750985812962037,0.023884366507326383
0.030657692811249308,0.024873564849367712
0.0334338798927049,0.025945700693695856
0.03583506514905725,0.027012861025350138
0.03761676667203474,0.027987132829369838
0.03853450255336584,0.028780603090794377
