X,Y
0.06736649138271272,0.13999999999999999
0.061591168665458086,0.11981289418564942
0.05168946770164208,0.1021269316432722
0.037969489477233706,0.08593025441553259
0.02271368051042725,0.07345427344125677
0.001913401263167634,0.05808790869012723
-0.006272044046569384,0.043025158961963635
-0.020564726136363776,0.02978355211738343
-0.006563062739253238,0.03924584042464043
0.0008836798371709858,0.055082035677767975
0.022100769784426464,0.07153453914838954
0.03903093955258432,0.08514001030134309
0.05025299782057427,0.09781227076565224
0.06129282777593789,0.1165753240183493
0.06802075145943166,0.13539033632818123
0.07175055191849684,0.13176804659123445
0.06288730416391794,0.1107765002247615
0.05050500693614598,0.09406974536661948
0.03651076675272505,0.08038889757343101
0.01869442910250481,0.06738208520657606
0.015354279273183486,0.059821933778918895
0.013334857329305347,0.054206166693757975
0.019556646414858738,0.056085906715339424
0.016270572461503728,0.061591428100286304
0.01834778163849746,0.06567257969657718
0.037499230528807236,0.07960994833981216
0.052792798767186344,0.0946541926843116
0.06671418939604368,0.11474441950633006
0.07318778026579821,0.13246266238614232
0.06736649138271272,0.13999999999999999
