X,Y
-0.006515479992488678,0.024527884738465712
-0.004451907840180383,0.021777593023605803
0.00021067024855060958,0.01773663665672462
0.005178694264318364,0.014438640319163209
0.01030325939108319,0.012204995584940797
0.015687244955667205,0.010615211047883282
0.02002354561475133,0.010051377151336775
0.02505607372666118,0.011191255556044994
0.030425493834127668,0.014134681405383818
0.03444447841937363,0.017087178374808137
0.03152895084861793,0.017891622350114256
0.025516070306511665,0.01848160975258569
0.020541435739088492,0.01934866577989311
0.015181846768516836,0.020674857298269792
0.009898736376523765,0.022341104828560363
0.004881500232698448,0.02431227133933963
0.00640444021689958,0.02247022019628554
0.011130017053998909,0.020484510096605638
0.017284200286721296,0.018660761977103646
0.02352451968032805,0.017362919175074456
0.028508505000080557,0.0169549250278129
0.03139132577689856,0.016462945814197508
0.026002443222893676,0.013012484230016877
0.02157152925048573,0.011973395291130763
0.015547432936898543,0.012008721776113108
0.01112925074837405,0.0130279558305901
0.00619219670338699,0.015359725241895633
0.0016152421819330537,0.0182970948982397
-0.0026695674647466672,0.021820758839943253
-0.006515479992488678,0.024527884738465712
