X,Y
-0.04003266700660443,-0.13628253295721657
-0.040390080016326414,-0.1349675654063232
-0.04125452128544551,-0.13425421806315282
-0.0423142941738915,-0.1341914718282878
-0.04325770204159415,-0.1348283076023107
-0.04376976767393882,-0.13615047407339675
-0.04365147681679605,-0.137363589906956
-0.042969595998095855,-0.1381362208147747
-0.04181815420833536,-0.13835724162626528
-0.040659829843601364,-0.1379936015091148
-0.04010331296295157,-0.13701317765336862
-0.04343769468933374,-0.13360520052372246
-0.042363447796420275,-0.1329220078382533
-0.04134093101510918,-0.13273749159823173
-0.0403057041595803,-0.13303993540623585
-0.03921282124285195,-0.13382662619811767
-0.038418981744606756,-0.13488386230417737
-0.03805315632183256,-0.13600838758048125
-0.03808356313661881,-0.13712126004254177
-0.03847842035105495,-0.13814353770587143
-0.03920594612723044,-0.13899627858598274
-0.040234358627234734,-0.1396005406983882
-0.04153187601315727,-0.13987738205860034
-0.04292762612533318,-0.13975829377643514
-0.04403579420340032,-0.13927154384886153
-0.04481066301021848,-0.1384968081692609
-0.04522322854306958,-0.1375141930308546
-0.045244486799235525,-0.136403804726864
-0.04484543377599824,-0.13524574955051052
-0.04399706547063963,-0.13412013379501553
