X,Y
0.02930826612797483,-0.035875131859016016
0.028998000876508608,-0.03639662855442746
0.028838743462204913,-0.03715654920079228
0.028819094416382324,-0.03801050052814603
0.028927654270359458,-0.038814089266524264
0.029153023555454894,-0.03942292214596254
0.029483802802987232,-0.039692605896496404
0.030079821739597997,-0.03946278415696664
0.030111583470755036,-0.038702361859904263
0.030093242888084203,-0.03781871778114315
0.03021616648495449,-0.03704527787378368
0.030455076355053498,-0.036457875856762974
0.030784694592068892,-0.0361323454490181
0.031168669801867353,-0.036163353467152166
0.0313858165703043,-0.03664782063497657
0.03135224801658231,-0.03747405162746998
0.031136087893333938,-0.0384706468514177
0.031146038815081045,-0.03923999473907844
0.0314151664552425,-0.039649406208473355
0.031810415617793165,-0.039625310316679346
0.032116173801637615,-0.03919005167065063
0.03232807551644162,-0.03845548910336251
0.03240770355121878,-0.03753687424777419
0.03234434524113741,-0.036571323876503824
0.03214170286507238,-0.03591203877981658
0.03178239577947199,-0.03552489179571494
0.031249042947293783,-0.03537512085011393
0.030483893251573493,-0.0354189225677928
0.029755308401315978,-0.03559914528292559
0.02930826612797483,-0.035875131859016016
