X,Y
0.0006925172148480439,-0.03623553171938285
0.0010097748709425693,-0.039843846936107784
0.0018953910754042637,-0.04445358214109103
0.0032501306825003526,-0.04972002577547132
0.004974758546498028,-0.055298466280387336
0.006970039521664485,-0.06084419209697779
0.009136738462266916,-0.06601249166638137
0.010795699524592016,-0.07080206106832934
0.006954769213949231,-0.07130040100226137
-0.0011597706999399028,-0.0694564731187066
-0.005669084630433126,-0.0699964673632826
-0.006394976324976563,-0.07266491020262038
-0.01203466169271481,-0.07420597804436478
-0.01187748461830079,-0.07837454426165683
-0.007673244832402803,-0.07584879063161828
-0.006758609921980954,-0.07448871520623691
-0.011546336113330186,-0.07566062725131442
-0.006974183026740297,-0.07357301364693043
-0.004179674259698677,-0.07084651179786415
0.0016608346453970961,-0.07109468190979906
0.0076218155068255985,-0.07266944849955391
0.011687749026159773,-0.07190714649229524
0.011159982783013694,-0.06841174299189669
0.008831390513302327,-0.06211040094943304
0.006799315340489409,-0.056685647584184096
0.005074004366324816,-0.05137464221358893
0.003714246757268018,-0.04637054924172858
0.002778831679778448,-0.04186653307268419
0.0017418223244664007,-0.03575399196783407
0.0006925172148480439,-0.03623553171938285
