X,Y
0.06217673339343028,0.07801122401690419
0.058944236772901115,0.07599522022715838
0.053461936764890396,0.07108045415077092
0.04773080406811876,0.06662349876423414
0.0414618156122706,0.062235871444619534
0.035414810970961885,0.058443175506007375
0.02912685067569729,0.05465970727033036
0.027906316041098986,0.04910448698578597
0.034091652561711434,0.052521710525849176
0.04112143184554213,0.056784726459180465
0.04769579465035041,0.0615663193287553
0.05347314104255342,0.06656567725276194
0.05811187108856839,0.0714819883493887
0.06127038485481251,0.07601444073682383
0.06380509405377721,0.08135877233763088
0.06299041118046697,0.07702709541999003
0.05881453060556148,0.07079663928217779
0.05292985376252794,0.06445746749511963
0.04786604280284793,0.0599877956031509
0.04238350761869516,0.0559830384186471
0.03622894589525527,0.052269050600173346
0.028829369007849163,0.04836857714737278
0.02526915252458753,0.04794741060692604
0.026816354649469513,0.05430805283910621
0.03271401730768052,0.058382284945725726
0.038891095891937254,0.062081487710244146
0.04515922900105841,0.06627245083412042
0.051155350476894124,0.07069924243538007
0.056516394161294496,0.07510593063204858
0.060879293896109674,0.07923658354215143
