0,-1.68,-1.4018,-1.8127,-2.9937,-0.8857,-0.0696,0
0.002,-1.68,-1.4018,-1.8127,-2.9937,-0.8857,-0.0696,0
0.004,-1.68,-1.4018,-1.8127,-2.9937,-0.8857,-0.0696,0
0.006,-1.68,-1.4018,-1.8127,-2.9937,-0.8857,-0.0696,0
0.008,-1.68,-1.4018,-1.8127,-2.9937,-0.8857,-0.0696,0
0.01,-1.68000196469086,-1.40179931550097,-1.81269599979833,-2.99370480496922,-0.885701959169921,-0.0695998099265374,0
0.012,-1.68000196469086,-1.40179931550097,-1.81269599979833,-2.99370480496922,-0.885701959169921,-0.0695998099265374,0
0.014,-1.68000412585894,-1.40179856259256,-1.81269159954541,-2.9937100904257,-0.885704114264966,-0.0695996008456108,0
0.016,-1.68000412585894,-1.40179856259256,-1.81269159954541,-2.9937100904257,-0.885704114264966,-0.0695996008456108,0
0.018,-1.68000707291434,-1.401797535939,-1.81268559917016,-2.99371729785635,-0.885707053038949,-0.069599315735486,0
0.02,-1.68000707291434,-1.401797535939,-1.81268559917016,-2.99371729785635,-0.885707053038949,-0.069599315735486,0
0.022,-1.68001080586749,-1.40179623559228,-1.81267799863277,-2.99372642724854,-0.885710775502322,-0.06959895459615,0
0.024,-1.68001296706739,-1.40179548284215,-1.81267359825854,-2.99373171266664,-0.885712930629181,-0.0695987455151579,0
0.026,-1.68001532473979,-1.4017946616588,-1.81266879785172,-2.99373747857638,-0.885715281676473,-0.069598517427627,0
0.028,-1.68001787889316,-1.40179377208454,-1.8126635973796,-2.99374372496839,-0.885717828652642,-0.0695982703329516,0
0.03,-1.68002062952947,-1.40179281412925,-1.81265799683465,-2.99375045184022,-0.885720571559673,-0.0695980042311711,0
0.032,-1.68002357665088,-1.40179178780353,-1.81265199620877,-2.99375765918922,-0.885723510399705,-0.0695977191223281,0
0.034,-1.68002672025966,-1.40179069311875,-1.81264559549326,-2.99376534701256,-0.885726645175028,-0.0695974150064691,0
0.036,-1.68003006035825,-1.40178953008703,-1.81263879467885,-2.99377351530721,-0.885729975888085,-0.0695970918836439,0
0.038,-1.68003359694926,-1.40178829872127,-1.81263159375569,-2.99378216406997,-0.885733502541473,-0.0695967497539057,0
0.04,-1.68003733003543,-1.4017869990351,-1.81262399271335,-2.99379129329742,-0.885737225137942,-0.0695963886173111,0
0.042,-1.68004125961966,-1.40178563104293,-1.81261599154082,-2.99380090298598,-0.885741143680391,-0.0695960084739206,0
0.044,-1.68004538570499,-1.4017841947599,-1.81260759022653,-2.99381099313187,-0.885745258171876,-0.0695956093237979,0
0.046,-1.68004970829465,-1.40178269020195,-1.81259878875829,-2.99382156373112,-0.885749568615604,-0.0695951911670102,0
0.048,-1.68005422739198,-1.40178111738574,-1.81258958712336,-2.99383261477956,-0.885754075014933,-0.0695947540036284,0
0.05,-1.68005894300049,-1.4017794763287,-1.81257998530842,-2.99384414627285,-0.885758777373379,-0.0695942978337265,0
0.052,-1.68006385512386,-1.40177776704902,-1.81256998329957,-2.99385615820645,-0.885763675694604,-0.0695938226573823,0
0.054,-1.68006896376588,-1.40177598956564,-1.81255958108231,-2.99386865057563,-0.885768769982427,-0.0695933284746772,0
0.056,-1.68007426893054,-1.40177414389828,-1.8125487786416,-2.99388162337548,-0.885774060240819,-0.0695928152856958,0
0.058,-1.68007977062195,-1.40177223006739,-1.81253757596178,-2.99389507660089,-0.885779546473903,-0.0695922830905262,0
0.06,-1.68008546884438,-1.40177024809418,-1.81252597302664,-2.99390901024656,-0.885785228685955,-0.0695917318892603,0
0.062,-1.68009136360227,-1.40176819800065,-1.81251396981937,-2.99392342430701,-0.885791106881404,-0.0695911616819932,0
0.064,-1.68009745490018,-1.40176607980951,-1.8125015663226,-2.99393831877657,-0.885797181064831,-0.0695905724688237,0
0.066,-1.68010374274286,-1.40176389354426,-1.81248876251838,-2.99395369364937,-0.885803451240969,-0.0695899642498541,0
0.068,-1.68011022713518,-1.40176163922916,-1.81247555838815,-2.99396954891936,-0.885809917414707,-0.0695893370251899,0
0.07,-1.68011690808219,-1.4017593168892,-1.8124619539128,-2.99398588458031,-0.885816579591084,-0.0695886907949403,0
0.072,-1.68012378558906,-1.40175692655014,-1.81244794907264,-2.99400270062577,-0.885823437775292,-0.0695880255592182,0
0.074,-1.68013085966114,-1.40175446823852,-1.8124335438474,-2.99401999704914,-0.885830491972673,-0.0695873413181397,0
0.076,-1.68013813030393,-1.40175194198161,-1.81241873821621,-2.99403777384359,-0.88583774218873,-0.0695866380718244,0
0.078,-1.68014559752307,-1.40174934780744,-1.81240353215765,-2.99405603100215,-0.885845188429107,-0.0695859158203958,0
0.08,-1.68015326132436,-1.4017466857448,-1.81238792564969,-2.99407476851762,-0.885852830699612,-0.0695851745639803,0
0.082,-1.68016112171376,-1.40174395582325,-1.81237191866976,-2.99409398638262,-0.885860669006198,-0.0695844143027083,0
0.084,-1.68016917869736,-1.4017411580731,-1.81235551119468,-2.99411368458959,-0.885868703354974,-0.0695836350367134,0
0.086,-1.68017743228142,-1.4017382925254,-1.81233870320069,-2.99413386313079,-0.8858769337522,-0.0695828367661329,0
0.088,-1.68018588247236,-1.40173535921198,-1.81232149466346,-2.99415452199826,-0.88588536020429,-0.0695820194911075,0
0.09,-1.68019452927674,-1.40173235816542,-1.8123038855581,-2.99417566118388,-0.88589398271781,-0.0695811832117814,0
0.092,-1.68020337270126,-1.40172928941905,-1.8122858758591,-2.99419728067934,-0.885902801299479,-0.0695803279283024,0
0.094,-1.6802124127528,-1.40172615300697,-1.81226746554041,-2.99421938047611,-0.885911815956168,-0.0695794536408216,0
0.096,-1.68022164943837,-1.40172294896402,-1.81224865457537,-2.99424196056551,-0.885921026694902,-0.0695785603494938,0
0.098,-1.68023108276515,-1.40171967732582,-1.81222944293676,-2.99426502093866,-0.885930433522857,-0.0695776480544773,0
0.1,-1.68024071274047,-1.40171633812872,-1.81220983059677,-2.99428856158647,-0.885940036447362,-0.0695767167559338,0
0.102,-1.68025053937179,-1.40171293140985,-1.81218981752702,-2.9943125824997,-0.885949835475899,-0.0695757664540287,0
0.104,-1.68026056266676,-1.40170945720708,-1.81216940369855,-2.99433708366888,-0.885959830616103,-0.0695747971489306,0
0.106,-1.68027078263314,-1.40170591555905,-1.8121485890818,-2.99436206508438,-0.885970021875761,-0.0695738088408118,0
0.108,-1.68028119927888,-1.40170230650515,-1.81212737364667,-2.99438752673637,-0.885980409262812,-0.0695728015298482,0
0.11,-1.68029181261207,-1.40169863008553,-1.81210575736244,-2.99441346861484,-0.885990992785351,-0.069571775216219,0
0.112,-1.68030262264094,-1.40169488634109,-1.81208374019783,-2.99443989070958,-0.886001772451619,-0.0695707299001072,0
0.114,-1.68031362937388,-1.40169107531349,-1.81206132212099,-2.99446679301021,-0.886012748270017,-0.0695696655816989,0
0.116,-1.68032483281944,-1.40168719704514,-1.81203850309947,-2.99449417550614,-0.886023920249093,-0.069568582261184,0
0.118,-1.68033623298632,-1.40168325157924,-1.81201528310026,-2.9945220381866,-0.88603528839755,-0.0695674799387561,0
0.12,-1.68034782988336,-1.40167923895969,-1.81199166208975,-2.99455038104065,-0.886046852724244,-0.0695663586146117,0
0.122,-1.68035962351958,-1.4016751592312,-1.81196764003377,-2.99457920405713,-0.886058613238183,-0.0695652182889515,0
0.124,-1.68037161390411,-1.40167101243921,-1.81194321689757,-2.99460850722471,-0.886070569948527,-0.0695640589619793,0
0.126,-1.68038380104628,-1.40166679862991,-1.8119183926458,-2.99463829053187,-0.88608272286459,-0.0695628806339024,0
0.128,-1.68039618495553,-1.40166251785026,-1.81189316724254,-2.99466855396691,-0.886095071995836,-0.069561683304932,0
0.13,-1.68040876564148,-1.40165817014797,-1.81186754065131,-2.99469929751793,-0.886107617351883,-0.0695604669752824,0
0.132,-1.6804215431139,-1.40165375557152,-1.81184151283503,-2.99473052117285,-0.886120358942504,-0.0695592316451716,0
0.134,-1.6804345173827,-1.40164927417013,-1.81181508375605,-2.99476222491939,-0.886133296777618,-0.0695579773148213,0
0.136,-1.68044768845795,-1.40164472599377,-1.81178825337612,-2.9947944087451,-0.886146430867307,-0.0695567039844561,0
0.138,-1.68046105634988,-1.40164011109319,-1.81176102165644,-2.99482707263733,-0.886159761221792,-0.069555411654305,0
0.14,-1.68047462106885,-1.40163542951988,-1.81173338855762,-2.99486021658325,-0.88617328785146,-0.0695541003245998,0
0.142,-1.68048838262539,-1.40163068132608,-1.81170535403968,-2.99489384056983,-0.88618701076684,-0.0695527699955763,0
0.144,-1.68050234103018,-1.40162586656481,-1.81167691806208,-2.99492794458388,-0.886200929978619,-0.0695514206674735,0
0.146,-1.68051649629406,-1.40162098528982,-1.81164808058368,-2.99496252861198,-0.886215045497635,-0.0695500523405342,0
0.148,-1.680530848428,-1.40161603755564,-1.81161884156277,-2.99499759264056,-0.88622935733488,-0.0695486650150045,0
0.15,-1.68054539744314,-1.40161102341752,-1.81158920095706,-2.99503313665585,-0.886243865501496,-0.0695472586911341,0
0.152,-1.68056014335078,-1.40160594293151,-1.81155915872369,-2.99506916064389,-0.886258570008781,-0.0695458333691761,0
0.154,-1.68057508616234,-1.40160079615437,-1.81152871481921,-2.99510566459054,-0.88627347086818,-0.0695443890493877,0
0.156,-1.68059022588943,-1.40159558314366,-1.81149786919958,-2.99514264848146,-0.886288568091295,-0.0695429257320289,0
0.158,-1.68060556254379,-1.40159030395767,-1.8114666218202,-2.99518011230214,-0.886303861689877,-0.0695414434173637,0
0.16,-1.68062109613731,-1.40158495865545,-1.81143497263589,-2.99521805603787,-0.886319351675836,-0.0695399421056594,0
0.162,-1.68063682668205,-1.4015795472968,-1.81140292160087,-2.99525647967376,-0.886335038061226,-0.0695384217971869,0
0.164,-1.68065275419022,-1.40157406994228,-1.81137046866881,-2.99529538319473,-0.886350920858259,-0.0695368824922207,0
0.166,-1.68066887867415,-1.40156852665321,-1.81133761379277,-2.99533476658551,-0.886367000079297,-0.0695353241910391,0
0.168,-1.68068520014636,-1.40156291749166,-1.81130435692526,-2.99537462983066,-0.886383275736856,-0.0695337468939231,0
0.17,-1.68070171861952,-1.40155724252045,-1.81127069801818,-2.99541497291453,-0.886399747843604,-0.0695321506011581,0
0.172,-1.68071843410642,-1.40155150180318,-1.81123663702287,-2.99545579582131,-0.88641641641236,-0.0695305353130326,0
0.174,-1.68073534662005,-1.40154569540417,-1.8112021738901,-2.99549709853497,-0.886433281456095,-0.069528901029839,0
0.176,-1.6807524561735,-1.40153982338851,-1.81116730857003,-2.99553888103932,-0.886450342987938,-0.0695272477518727,0
0.178,-1.68076976278005,-1.40153388582205,-1.81113204101226,-2.99558114331798,-0.886467601021162,-0.0695255754794332,0
0.18,-1.68078726645313,-1.4015278827714,-1.81109637116582,-2.99562388535437,-0.886485055569198,-0.0695238842128233,0
0.182,-1.68080496720629,-1.4015218143039,-1.81106029897914,-2.99566710713175,-0.886502706645629,-0.0695221739523492,0
0.184,-1.68082286505328,-1.40151568048767,-1.81102382440007,-2.99571080863317,-0.886520554264187,-0.0695204446983209,0
0.186,-1.68084096000796,-1.40150948139157,-1.81098694737591,-2.99575498984149,-0.88653859843876,-0.069518696451052,0
0.188,-1.68085925208436,-1.40150321708522,-1.81094966785333,-2.99579965073942,-0.886556839183386,-0.0695169292108593,0
0.19,-1.68087774129668,-1.40149688763899,-1.81091198577848,-2.99584479130945,-0.886575276512257,-0.0695151429780634,0
0.192,-1.68089642765923,-1.40149049312401,-1.81087390109688,-2.99589041153389,-0.886593910439717,-0.0695133377529885,0
0.194,-1.68091531118652,-1.40148403361217,-1.8108354137535,-2.99593651139488,-0.886612740980259,-0.0695115135359623,0
0.196,-1.68093439189316,-1.40147750917609,-1.81079652369271,-2.99598309087435,-0.886631768148535,-0.0695096703273159,0
0.198,-1.68095366979397,-1.40147091988918,-1.81075723085832,-2.99603014995408,-0.886650991959341,-0.0695078081273843,0
0.2,-1.68097314490387,-1.40146426582556,-1.81071753519355,-2.99607768861562,-0.886670412427634,-0.0695059269365057,0
0.202,-1.68099281723797,-1.40145754706015,-1.81067743664105,-2.99612570684037,-0.886690029568516,-0.0695040267550222,0
0.204,-1.68101268681151,-1.40145076366859,-1.81063693514286,-2.99617420460954,-0.886709843397245,-0.069502107583279,0
0.206,-1.68103275363988,-1.40144391572729,-1.81059603064048,-2.99622318190414,-0.88672985392923,-0.0695001694216254,0
0.208,-1.68105301773865,-1.40143700331341,-1.8105547230748,-2.996272638705,-0.886750061180033,-0.069498212270414,0
0.21,-1.68107347912352,-1.40143002650486,-1.81051301238615,-2.99632257499278,-0.886770465165367,-0.0694962361300009,0
0.212,-1.68109413781033,-1.40142298538031,-1.81047089851428,-2.99637299074793,-0.8867910659011,-0.0694942410007459,0
0.214,-1.6811149938151,-1.40141588001918,-1.81042838139833,-2.99642388595074,-0.886811863403249,-0.0694922268830122,0
0.216,-1.68113604715399,-1.40140871050164,-1.81038546097691,-2.99647526058131,-0.886832857687983,-0.069490193777167,0
0.218,-1.68115729784331,-1.40140147690862,-1.810342137188,-2.99652711461953,-0.886854048771626,-0.0694881416835805,0
0.22,-1.68117874589952,-1.4013941793218,-1.81029840996904,-2.99657944804514,-0.886875436670653,-0.0694860706026271,0
0.222,-1.68120039133924,-1.40138681782361,-1.81025427925687,-2.99663226083768,-0.886897021401691,-0.069483980534684,0
0.224,-1.68122223417924,-1.40137939249723,-1.81020974498774,-2.99668555297651,-0.886918802981517,-0.0694818714801327,0
0.226,-1.68124427443643,-1.40137190342661,-1.81016480709735,-2.9967393244408,-0.886940781427065,-0.0694797434393579,0
0.228,-1.6812665121279,-1.40136435069644,-1.8101194655208,-2.99679357520954,-0.886962956755418,-0.0694775964127479,0
0.23,-1.68128894727085,-1.40135673439217,-1.81007372019261,-2.99684830526154,-0.886985328983809,-0.069475430400695,0
0.232,-1.68131157988267,-1.40134905459998,-1.81002757104673,-2.99690351457541,-0.887007898129627,-0.0694732454035944,0
0.234,-1.68133440998089,-1.40134131140683,-1.80998101801652,-2.99695920312961,-0.887030664210412,-0.0694710414218453,0
